age,workclass,education,marital-status,occupation,relationship,race,hours-per-week,native-country,income,male,female
33.0,3.0,22.0,5.0,530.0,6.0,2.0,2.0,6.0,1,40.0,40.0
56.0,1.0,16.0,1.0,7200.0,38.0,0.0,1.0,1.0,1,60.0,60.0
24.0,1.0,17.0,5.0,4020.0,15.0,17.0,2.0,7.0,0,30.0,30.0
45.0,4.0,22.0,5.0,440.0,6.0,0.0,2.0,1.0,1,40.0,40.0
43.0,2.0,23.0,1.0,3090.0,6.0,0.0,1.0,1.0,1,36.0,36.0
40.0,1.0,13.0,1.0,4950.0,239.0,1.0,1.0,9.0,0,30.0,30.0
65.0,6.0,21.0,1.0,5610.0,210.0,6.0,2.0,6.0,1,55.0,55.0
44.0,3.0,21.0,1.0,1108.0,247.0,0.0,1.0,6.0,1,40.0,40.0
21.0,1.0,19.0,5.0,2700.0,48.0,12.0,1.0,2.0,1,50.0,50.0
28.0,1.0,21.0,5.0,5740.0,41.0,0.0,1.0,1.0,0,55.0,55.0
22.0,1.0,19.0,5.0,4110.0,6.0,2.0,2.0,8.0,0,20.0,20.0
54.0,1.0,19.0,5.0,7800.0,6.0,13.0,1.0,1.0,0,20.0,20.0
73.0,1.0,19.0,3.0,5410.0,49.0,0.0,2.0,1.0,0,22.0,22.0
57.0,2.0,19.0,1.0,120.0,26.0,1.0,2.0,1.0,0,16.0,16.0
50.0,2.0,21.0,3.0,1640.0,138.0,13.0,1.0,1.0,0,25.0,25.0
22.0,1.0,21.0,5.0,350.0,6.0,2.0,2.0,1.0,0,30.0,30.0
17.0,1.0,19.0,5.0,4000.0,48.0,17.0,2.0,9.0,1,35.0,35.0
48.0,2.0,18.0,4.0,3649.0,6.0,0.0,2.0,1.0,0,32.0,32.0
21.0,1.0,21.0,5.0,4020.0,6.0,2.0,2.0,6.0,0,25.0,25.0
31.0,3.0,20.0,1.0,3750.0,6.0,1.0,1.0,1.0,1,40.0,40.0
61.0,1.0,21.0,1.0,20.0,55.0,0.0,1.0,1.0,1,40.0,40.0
65.0,1.0,20.0,1.0,440.0,17.0,0.0,1.0,1.0,1,50.0,50.0
20.0,2.0,19.0,5.0,1970.0,36.0,17.0,2.0,6.0,0,40.0,40.0
24.0,1.0,21.0,5.0,3545.0,6.0,2.0,1.0,6.0,1,40.0,40.0
21.0,1.0,16.0,5.0,3603.0,6.0,2.0,2.0,1.0,0,30.0,30.0
50.0,1.0,18.0,1.0,8760.0,233.0,1.0,2.0,6.0,1,40.0,40.0
42.0,4.0,16.0,5.0,9130.0,6.0,2.0,1.0,1.0,0,40.0,40.0
21.0,1.0,16.0,5.0,4720.0,6.0,2.0,2.0,1.0,0,30.0,30.0
49.0,6.0,16.0,3.0,9142.0,6.0,2.0,2.0,1.0,0,25.0,25.0
48.0,1.0,24.0,3.0,2205.0,6.0,0.0,2.0,1.0,1,40.0,40.0
38.0,1.0,21.0,1.0,800.0,51.0,1.0,2.0,1.0,1,50.0,50.0
32.0,1.0,19.0,1.0,4700.0,139.0,11.0,1.0,1.0,1,40.0,40.0
17.0,1.0,15.0,5.0,9620.0,6.0,2.0,1.0,1.0,0,12.0,12.0
34.0,6.0,21.0,5.0,4920.0,6.0,13.0,2.0,1.0,0,50.0,50.0
58.0,1.0,21.0,3.0,2850.0,26.0,12.0,1.0,1.0,1,40.0,40.0
22.0,1.0,21.0,1.0,4020.0,26.0,0.0,1.0,1.0,0,35.0,35.0
62.0,1.0,19.0,1.0,3602.0,233.0,1.0,2.0,6.0,0,30.0,30.0
36.0,1.0,16.0,1.0,4510.0,303.0,0.0,2.0,1.0,0,35.0,35.0
68.0,1.0,21.0,5.0,20.0,6.0,0.0,2.0,1.0,0,45.0,45.0
44.0,2.0,21.0,1.0,60.0,6.0,1.0,2.0,1.0,1,40.0,40.0
17.0,1.0,13.0,5.0,9645.0,15.0,2.0,1.0,1.0,0,18.0,18.0
60.0,6.0,12.0,1.0,4200.0,303.0,1.0,2.0,8.0,0,30.0,30.0
46.0,1.0,16.0,1.0,8810.0,39.0,0.0,1.0,1.0,0,40.0,40.0
62.0,1.0,16.0,1.0,5400.0,217.0,1.0,2.0,6.0,0,55.0,55.0
51.0,1.0,21.0,1.0,2905.0,44.0,0.0,1.0,1.0,1,40.0,40.0
53.0,6.0,1.0,1.0,4760.0,303.0,1.0,2.0,8.0,0,40.0,40.0
58.0,1.0,19.0,1.0,3255.0,6.0,1.0,2.0,1.0,1,42.0,42.0
51.0,1.0,19.0,1.0,8740.0,6.0,1.0,1.0,1.0,1,40.0,40.0
18.0,1.0,14.0,5.0,4720.0,53.0,2.0,2.0,1.0,0,30.0,30.0
49.0,1.0,19.0,5.0,440.0,247.0,13.0,1.0,6.0,0,40.0,40.0
19.0,3.0,16.0,5.0,1545.0,6.0,2.0,1.0,6.0,0,10.0,10.0
33.0,1.0,22.0,1.0,440.0,6.0,0.0,2.0,1.0,1,42.0,42.0
57.0,3.0,16.0,5.0,4600.0,6.0,0.0,2.0,1.0,0,48.0,48.0
40.0,1.0,11.0,1.0,6230.0,303.0,1.0,1.0,8.0,0,55.0,55.0
54.0,7.0,19.0,1.0,120.0,6.0,0.0,2.0,1.0,0,15.0,15.0
27.0,1.0,16.0,1.0,3930.0,6.0,0.0,1.0,8.0,0,40.0,40.0
56.0,6.0,19.0,1.0,4920.0,217.0,0.0,1.0,6.0,0,50.0,50.0
29.0,1.0,19.0,5.0,9620.0,23.0,10.0,1.0,8.0,0,40.0,40.0
47.0,6.0,21.0,1.0,2555.0,8.0,0.0,2.0,1.0,0,0.0,1.0
37.0,1.0,21.0,1.0,3930.0,6.0,0.0,2.0,1.0,0,25.0,25.0
51.0,1.0,21.0,1.0,440.0,55.0,1.0,1.0,1.0,1,40.0,40.0
39.0,1.0,22.0,1.0,2004.0,110.0,0.0,2.0,1.0,1,40.0,40.0
47.0,3.0,19.0,1.0,3720.0,6.0,0.0,1.0,1.0,1,40.0,40.0
53.0,5.0,19.0,1.0,1970.0,6.0,0.0,1.0,1.0,1,40.0,40.0
53.0,7.0,21.0,1.0,410.0,210.0,0.0,1.0,6.0,0,30.0,30.0
27.0,6.0,21.0,1.0,410.0,6.0,1.0,2.0,1.0,0,25.0,25.0
30.0,1.0,18.0,1.0,4220.0,6.0,1.0,1.0,2.0,0,37.0,37.0
25.0,1.0,21.0,5.0,4110.0,6.0,2.0,2.0,1.0,0,20.0,20.0
35.0,1.0,21.0,5.0,8740.0,6.0,0.0,2.0,1.0,0,25.0,25.0
45.0,1.0,12.0,1.0,6050.0,303.0,0.0,1.0,1.0,0,50.0,50.0
42.0,1.0,16.0,1.0,20.0,6.0,0.0,1.0,1.0,1,65.0,65.0
53.0,1.0,21.0,1.0,440.0,23.0,0.0,2.0,1.0,1,50.0,50.0
55.0,1.0,14.0,4.0,7810.0,303.0,12.0,1.0,1.0,0,40.0,40.0
55.0,1.0,22.0,5.0,3255.0,6.0,15.0,2.0,1.0,1,32.0,32.0
27.0,1.0,19.0,1.0,350.0,6.0,4.0,2.0,1.0,0,40.0,40.0
65.0,1.0,22.0,3.0,7750.0,104.0,0.0,2.0,1.0,0,40.0,40.0
50.0,1.0,20.0,1.0,10.0,138.0,1.0,1.0,1.0,1,60.0,60.0
55.0,1.0,15.0,2.0,4130.0,303.0,0.0,1.0,8.0,0,40.0,40.0
26.0,1.0,18.0,5.0,310.0,6.0,0.0,1.0,1.0,1,48.0,48.0
26.0,3.0,23.0,1.0,2310.0,6.0,1.0,2.0,1.0,1,40.0,40.0
43.0,1.0,22.0,5.0,5940.0,6.0,0.0,2.0,1.0,1,45.0,45.0
50.0,4.0,22.0,1.0,2205.0,36.0,1.0,2.0,9.0,1,40.0,40.0
38.0,1.0,14.0,1.0,6442.0,41.0,10.0,1.0,1.0,0,50.0,50.0
23.0,1.0,19.0,5.0,2360.0,6.0,2.0,1.0,8.0,0,38.0,38.0
30.0,1.0,20.0,4.0,4710.0,6.0,12.0,2.0,1.0,0,40.0,40.0
20.0,1.0,19.0,5.0,4110.0,6.0,10.0,1.0,1.0,0,15.0,15.0
32.0,7.0,16.0,5.0,4055.0,6.0,10.0,1.0,6.0,0,30.0,30.0
20.0,1.0,16.0,5.0,5610.0,303.0,12.0,1.0,1.0,0,40.0,40.0
41.0,6.0,12.0,1.0,6260.0,312.0,0.0,1.0,1.0,0,32.0,32.0
36.0,1.0,1.0,5.0,8990.0,6.0,0.0,1.0,1.0,0,40.0,40.0
61.0,3.0,21.0,1.0,3255.0,6.0,0.0,2.0,1.0,0,1.0,0.0
29.0,1.0,16.0,5.0,4110.0,303.0,12.0,2.0,1.0,0,40.0,40.0
63.0,1.0,21.0,1.0,3255.0,233.0,1.0,2.0,6.0,1,36.0,36.0
36.0,6.0,20.0,5.0,4600.0,6.0,2.0,1.0,1.0,0,30.0,30.0
61.0,2.0,21.0,1.0,20.0,6.0,1.0,1.0,1.0,0,40.0,40.0
38.0,1.0,6.0,5.0,6230.0,312.0,12.0,1.0,1.0,0,40.0,40.0
50.0,1.0,21.0,1.0,5000.0,6.0,1.0,1.0,1.0,1,45.0,45.0
19.0,3.0,19.0,5.0,9122.0,6.0,12.0,1.0,6.0,0,8.0,8.0
70.0,5.0,16.0,1.0,3300.0,233.0,0.0,1.0,6.0,1,29.0,29.0
64.0,7.0,21.0,1.0,6765.0,303.0,6.0,1.0,1.0,0,20.0,20.0
37.0,1.0,16.0,4.0,160.0,303.0,2.0,2.0,1.0,1,40.0,40.0
21.0,4.0,20.0,5.0,1900.0,6.0,0.0,1.0,1.0,0,40.0,40.0
35.0,1.0,18.0,4.0,5810.0,6.0,4.0,2.0,3.0,0,40.0,40.0
44.0,1.0,16.0,3.0,4700.0,303.0,0.0,2.0,1.0,0,40.0,40.0
37.0,3.0,21.0,5.0,2014.0,223.0,2.0,1.0,6.0,0,80.0,80.0
54.0,2.0,15.0,3.0,5240.0,303.0,0.0,2.0,1.0,0,20.0,20.0
20.0,1.0,20.0,5.0,3645.0,6.0,2.0,1.0,1.0,0,30.0,30.0
58.0,1.0,21.0,1.0,10.0,217.0,0.0,1.0,6.0,1,40.0,40.0
45.0,1.0,11.0,1.0,4521.0,247.0,1.0,2.0,6.0,0,55.0,55.0
70.0,1.0,3.0,1.0,9620.0,303.0,1.0,1.0,1.0,0,40.0,40.0
36.0,2.0,19.0,1.0,230.0,6.0,2.0,2.0,7.0,0,40.0,40.0
55.0,1.0,21.0,1.0,1320.0,6.0,1.0,2.0,6.0,1,50.0,50.0
23.0,1.0,19.0,5.0,4720.0,6.0,2.0,2.0,1.0,0,20.0,20.0
38.0,1.0,16.0,1.0,4720.0,207.0,1.0,2.0,6.0,0,20.0,20.0
41.0,3.0,21.0,5.0,3870.0,6.0,11.0,1.0,6.0,1,40.0,40.0
52.0,1.0,16.0,5.0,4110.0,6.0,0.0,1.0,1.0,0,40.0,40.0
72.0,1.0,22.0,3.0,4810.0,6.0,0.0,1.0,1.0,1,40.0,40.0
46.0,1.0,16.0,1.0,4230.0,303.0,1.0,2.0,8.0,0,40.0,40.0
23.0,1.0,18.0,5.0,3645.0,6.0,2.0,2.0,1.0,1,40.0,40.0
30.0,1.0,16.0,5.0,440.0,6.0,10.0,1.0,8.0,0,45.0,45.0
61.0,1.0,17.0,1.0,7200.0,206.0,6.0,1.0,6.0,0,22.0,22.0
35.0,4.0,20.0,2.0,440.0,6.0,0.0,2.0,2.0,1,30.0,30.0
33.0,1.0,22.0,5.0,20.0,243.0,0.0,1.0,1.0,0,40.0,40.0
39.0,1.0,19.0,1.0,6230.0,6.0,1.0,1.0,1.0,1,40.0,40.0
48.0,1.0,21.0,1.0,4700.0,6.0,0.0,2.0,1.0,1,40.0,40.0
45.0,4.0,22.0,3.0,5000.0,110.0,0.0,2.0,1.0,1,55.0,55.0
56.0,4.0,24.0,2.0,1021.0,36.0,0.0,1.0,1.0,1,50.0,50.0
53.0,1.0,12.0,1.0,6005.0,303.0,0.0,1.0,1.0,0,50.0,50.0
65.0,2.0,24.0,1.0,2205.0,209.0,1.0,1.0,6.0,1,40.0,40.0
35.0,1.0,20.0,1.0,4000.0,56.0,0.0,1.0,1.0,0,85.0,85.0
58.0,1.0,19.0,1.0,5240.0,205.0,1.0,1.0,6.0,0,40.0,40.0
60.0,1.0,24.0,1.0,1021.0,207.0,0.0,1.0,6.0,1,50.0,50.0
52.0,1.0,16.0,1.0,440.0,6.0,0.0,2.0,1.0,1,30.0,30.0
41.0,1.0,22.0,1.0,705.0,17.0,1.0,2.0,1.0,1,50.0,50.0
37.0,1.0,17.0,1.0,3640.0,6.0,1.0,1.0,6.0,0,40.0,40.0
19.0,1.0,19.0,5.0,4720.0,6.0,2.0,2.0,1.0,0,40.0,40.0
23.0,3.0,21.0,5.0,2310.0,6.0,13.0,2.0,1.0,0,40.0,40.0
47.0,1.0,22.0,1.0,10.0,210.0,0.0,1.0,6.0,1,60.0,60.0
41.0,1.0,20.0,1.0,8740.0,231.0,0.0,1.0,6.0,0,40.0,40.0
47.0,2.0,21.0,1.0,5165.0,6.0,1.0,2.0,1.0,1,40.0,40.0
61.0,2.0,24.0,1.0,420.0,6.0,1.0,1.0,1.0,1,48.0,48.0
55.0,1.0,16.0,1.0,1021.0,36.0,0.0,1.0,1.0,1,40.0,40.0
23.0,5.0,19.0,3.0,5240.0,36.0,13.0,1.0,1.0,1,40.0,40.0
18.0,1.0,16.0,5.0,2350.0,6.0,17.0,2.0,8.0,0,8.0,8.0
19.0,3.0,16.0,5.0,4622.0,6.0,2.0,2.0,1.0,0,20.0,20.0
65.0,1.0,19.0,1.0,5940.0,6.0,0.0,2.0,1.0,1,45.0,45.0
37.0,1.0,20.0,1.0,735.0,6.0,1.0,2.0,1.0,0,40.0,40.0
55.0,3.0,20.0,1.0,4350.0,12.0,0.0,2.0,9.0,1,40.0,40.0
48.0,1.0,24.0,1.0,440.0,102.0,0.0,1.0,1.0,1,40.0,40.0
58.0,7.0,19.0,1.0,530.0,6.0,1.0,1.0,1.0,1,50.0,50.0
80.0,4.0,21.0,1.0,2310.0,36.0,0.0,1.0,2.0,0,50.0,50.0
30.0,4.0,20.0,1.0,3602.0,6.0,1.0,1.0,1.0,0,33.0,33.0
66.0,1.0,16.0,4.0,5110.0,12.0,15.0,2.0,8.0,0,40.0,40.0
19.0,1.0,18.0,5.0,4010.0,6.0,2.0,2.0,1.0,0,30.0,30.0
48.0,1.0,16.0,1.0,7340.0,6.0,0.0,1.0,1.0,0,48.0,48.0
42.0,2.0,22.0,1.0,10.0,6.0,0.0,1.0,1.0,1,50.0,50.0
34.0,3.0,20.0,5.0,2545.0,48.0,0.0,2.0,1.0,0,40.0,40.0
50.0,7.0,24.0,1.0,230.0,6.0,1.0,2.0,1.0,1,40.0,40.0
64.0,1.0,20.0,1.0,2634.0,6.0,0.0,1.0,1.0,0,40.0,40.0
60.0,6.0,21.0,1.0,4920.0,6.0,0.0,2.0,1.0,1,37.0,37.0
21.0,1.0,19.0,5.0,9110.0,6.0,17.0,2.0,6.0,0,16.0,16.0
42.0,1.0,21.0,1.0,2600.0,42.0,0.0,1.0,1.0,1,45.0,45.0
39.0,4.0,24.0,3.0,2205.0,222.0,0.0,2.0,1.0,1,40.0,40.0
25.0,1.0,19.0,5.0,7315.0,6.0,2.0,1.0,1.0,0,40.0,40.0
43.0,1.0,21.0,5.0,4220.0,6.0,16.0,2.0,1.0,0,32.0,32.0
54.0,1.0,16.0,1.0,5400.0,6.0,1.0,2.0,1.0,1,40.0,40.0
53.0,1.0,1.0,5.0,3603.0,312.0,6.0,2.0,1.0,0,40.0,40.0
63.0,1.0,19.0,1.0,5860.0,22.0,1.0,2.0,2.0,0,33.0,33.0
35.0,1.0,22.0,1.0,5710.0,6.0,0.0,2.0,1.0,1,50.0,50.0
36.0,1.0,21.0,5.0,9645.0,6.0,2.0,1.0,9.0,0,20.0,20.0
62.0,1.0,17.0,5.0,7200.0,6.0,0.0,1.0,1.0,0,24.0,24.0
62.0,1.0,21.0,1.0,440.0,36.0,1.0,1.0,1.0,1,40.0,40.0
30.0,1.0,19.0,5.0,7800.0,6.0,0.0,1.0,1.0,0,40.0,40.0
49.0,1.0,19.0,1.0,2640.0,6.0,0.0,1.0,1.0,1,45.0,45.0
37.0,1.0,19.0,1.0,8630.0,6.0,1.0,1.0,8.0,1,40.0,40.0
20.0,1.0,18.0,5.0,6050.0,6.0,3.0,1.0,1.0,0,40.0,40.0
36.0,1.0,22.0,5.0,350.0,370.0,0.0,2.0,8.0,1,40.0,40.0
58.0,2.0,22.0,1.0,2545.0,17.0,1.0,2.0,1.0,0,30.0,30.0
62.0,1.0,19.0,1.0,52.0,20.0,0.0,1.0,1.0,1,40.0,40.0
27.0,1.0,16.0,5.0,5820.0,312.0,0.0,1.0,1.0,0,48.0,48.0
20.0,7.0,16.0,5.0,6050.0,6.0,2.0,2.0,8.0,0,35.0,35.0
39.0,2.0,21.0,3.0,3255.0,6.0,0.0,2.0,1.0,1,36.0,36.0
20.0,1.0,16.0,5.0,220.0,37.0,13.0,1.0,2.0,0,45.0,45.0
40.0,1.0,22.0,1.0,230.0,240.0,0.0,2.0,6.0,0,40.0,40.0
40.0,1.0,20.0,1.0,800.0,6.0,0.0,2.0,1.0,0,45.0,45.0
62.0,2.0,18.0,1.0,540.0,39.0,1.0,2.0,1.0,1,40.0,40.0
52.0,1.0,16.0,1.0,7200.0,303.0,1.0,1.0,1.0,1,40.0,40.0
54.0,1.0,21.0,1.0,9130.0,19.0,0.0,1.0,1.0,0,40.0,40.0
22.0,1.0,16.0,1.0,4720.0,6.0,9.0,2.0,1.0,0,15.0,15.0
52.0,1.0,1.0,5.0,6050.0,303.0,2.0,1.0,8.0,0,40.0,40.0
60.0,1.0,16.0,3.0,5740.0,6.0,0.0,2.0,2.0,0,40.0,40.0
54.0,1.0,17.0,1.0,5610.0,303.0,1.0,1.0,1.0,0,45.0,45.0
70.0,2.0,23.0,1.0,2360.0,128.0,0.0,1.0,1.0,0,8.0,8.0
42.0,1.0,21.0,1.0,3150.0,233.0,1.0,2.0,6.0,1,40.0,40.0
23.0,1.0,18.0,5.0,9620.0,6.0,2.0,1.0,1.0,0,20.0,20.0
46.0,7.0,20.0,5.0,3322.0,6.0,0.0,2.0,1.0,0,30.0,30.0
38.0,6.0,21.0,1.0,4920.0,6.0,0.0,1.0,1.0,1,60.0,60.0
67.0,1.0,22.0,1.0,800.0,39.0,1.0,2.0,1.0,1,60.0,60.0
26.0,1.0,21.0,5.0,2205.0,233.0,2.0,2.0,6.0,1,40.0,40.0
24.0,1.0,20.0,5.0,4710.0,6.0,0.0,2.0,1.0,0,40.0,40.0
36.0,1.0,21.0,5.0,3255.0,6.0,2.0,2.0,1.0,1,30.0,30.0
51.0,3.0,19.0,5.0,930.0,6.0,5.0,1.0,1.0,1,40.0,40.0
35.0,1.0,17.0,1.0,8990.0,6.0,9.0,1.0,1.0,0,40.0,40.0
43.0,6.0,18.0,3.0,410.0,6.0,0.0,1.0,1.0,1,45.0,45.0
26.0,1.0,16.0,5.0,4220.0,6.0,7.0,2.0,1.0,0,20.0,20.0
30.0,1.0,16.0,5.0,4251.0,6.0,2.0,1.0,1.0,0,20.0,20.0
66.0,6.0,21.0,1.0,4621.0,26.0,1.0,2.0,1.0,0,10.0,10.0
33.0,1.0,19.0,1.0,3603.0,6.0,1.0,2.0,1.0,1,40.0,40.0
56.0,1.0,20.0,1.0,9005.0,53.0,1.0,1.0,1.0,1,60.0,60.0
60.0,6.0,21.0,3.0,2752.0,6.0,5.0,1.0,1.0,0,6.0,6.0
65.0,1.0,19.0,3.0,2600.0,17.0,0.0,2.0,1.0,1,40.0,40.0
47.0,1.0,21.0,1.0,710.0,301.0,0.0,1.0,1.0,1,45.0,45.0
25.0,1.0,17.0,5.0,3930.0,6.0,2.0,2.0,2.0,0,40.0,40.0
51.0,5.0,18.0,1.0,9810.0,47.0,0.0,1.0,1.0,1,60.0,60.0
55.0,1.0,4.0,1.0,4020.0,303.0,5.0,2.0,1.0,0,40.0,40.0
42.0,1.0,22.0,1.0,120.0,12.0,0.0,1.0,1.0,1,50.0,50.0
25.0,1.0,24.0,5.0,3050.0,217.0,0.0,2.0,6.0,0,50.0,50.0
55.0,3.0,21.0,1.0,2310.0,29.0,0.0,2.0,1.0,1,40.0,40.0
38.0,2.0,22.0,3.0,2004.0,6.0,2.0,2.0,1.0,0,19.0,19.0
34.0,3.0,17.0,1.0,6442.0,6.0,1.0,1.0,1.0,1,40.0,40.0
35.0,4.0,22.0,1.0,2002.0,247.0,0.0,2.0,6.0,1,30.0,30.0
46.0,1.0,18.0,5.0,5400.0,6.0,0.0,2.0,1.0,1,40.0,40.0
40.0,1.0,19.0,5.0,850.0,17.0,0.0,1.0,6.0,0,38.0,38.0
70.0,4.0,11.0,2.0,3602.0,303.0,0.0,2.0,1.0,0,40.0,40.0
37.0,1.0,17.0,1.0,9130.0,6.0,0.0,1.0,9.0,0,30.0,30.0
18.0,1.0,18.0,5.0,4720.0,6.0,7.0,1.0,1.0,0,24.0,24.0
34.0,6.0,20.0,1.0,7200.0,6.0,1.0,1.0,1.0,0,50.0,50.0
30.0,1.0,22.0,5.0,3230.0,316.0,2.0,2.0,1.0,1,40.0,40.0
40.0,1.0,21.0,1.0,850.0,6.0,1.0,1.0,1.0,1,55.0,55.0
80.0,6.0,23.0,1.0,2100.0,6.0,0.0,1.0,1.0,1,40.0,40.0
19.0,3.0,19.0,5.0,5240.0,6.0,0.0,1.0,8.0,0,15.0,15.0
28.0,1.0,22.0,5.0,2600.0,25.0,13.0,2.0,1.0,0,55.0,55.0
46.0,1.0,16.0,1.0,6260.0,6.0,1.0,1.0,1.0,1,45.0,45.0
61.0,1.0,22.0,1.0,810.0,26.0,1.0,1.0,1.0,1,55.0,55.0
20.0,1.0,19.0,5.0,5240.0,4.0,17.0,2.0,1.0,0,40.0,40.0
59.0,3.0,21.0,1.0,2310.0,303.0,1.0,2.0,1.0,1,40.0,40.0
61.0,1.0,19.0,1.0,5120.0,213.0,1.0,2.0,1.0,1,40.0,40.0
29.0,1.0,19.0,5.0,51.0,6.0,0.0,1.0,8.0,0,40.0,40.0
67.0,1.0,22.0,1.0,1350.0,209.0,0.0,1.0,6.0,1,40.0,40.0
47.0,1.0,21.0,4.0,5240.0,6.0,0.0,2.0,6.0,0,40.0,40.0
49.0,7.0,21.0,5.0,710.0,17.0,0.0,1.0,1.0,1,65.0,65.0
22.0,6.0,16.0,1.0,5940.0,6.0,2.0,1.0,1.0,0,8.0,8.0
40.0,1.0,22.0,1.0,51.0,26.0,0.0,1.0,6.0,1,40.0,40.0
51.0,4.0,16.0,5.0,4220.0,6.0,0.0,1.0,1.0,0,40.0,40.0
67.0,1.0,21.0,3.0,940.0,17.0,13.0,1.0,2.0,1,40.0,40.0
55.0,2.0,19.0,1.0,4110.0,508.0,0.0,2.0,9.0,0,40.0,40.0
55.0,3.0,18.0,1.0,3602.0,6.0,0.0,1.0,1.0,0,50.0,50.0
21.0,1.0,19.0,5.0,600.0,24.0,17.0,1.0,1.0,0,40.0,40.0
62.0,4.0,21.0,5.0,1305.0,22.0,0.0,2.0,1.0,1,40.0,40.0
43.0,1.0,9.0,1.0,6050.0,303.0,5.0,1.0,1.0,0,40.0,40.0
55.0,4.0,19.0,3.0,1021.0,6.0,0.0,2.0,1.0,1,40.0,40.0
40.0,1.0,19.0,5.0,1050.0,209.0,0.0,1.0,6.0,1,40.0,40.0
64.0,6.0,23.0,3.0,2100.0,55.0,0.0,2.0,1.0,1,45.0,45.0
44.0,5.0,22.0,1.0,1420.0,23.0,1.0,2.0,3.0,1,40.0,40.0
47.0,1.0,21.0,1.0,120.0,6.0,0.0,1.0,1.0,1,42.0,42.0
31.0,1.0,16.0,5.0,5810.0,12.0,0.0,1.0,1.0,0,40.0,40.0
40.0,1.0,21.0,1.0,1240.0,137.0,1.0,2.0,1.0,1,40.0,40.0
39.0,1.0,21.0,5.0,110.0,301.0,0.0,2.0,1.0,1,40.0,40.0
41.0,1.0,16.0,4.0,310.0,327.0,13.0,1.0,1.0,0,40.0,40.0
42.0,1.0,1.0,1.0,4230.0,6.0,1.0,2.0,8.0,0,40.0,40.0
42.0,2.0,20.0,4.0,3255.0,6.0,0.0,2.0,1.0,1,45.0,45.0
63.0,1.0,19.0,1.0,4710.0,211.0,1.0,2.0,9.0,0,45.0,45.0
46.0,1.0,11.0,1.0,8710.0,303.0,0.0,1.0,1.0,0,40.0,40.0
28.0,1.0,21.0,5.0,5400.0,333.0,17.0,2.0,2.0,0,8.0,8.0
19.0,1.0,19.0,5.0,5120.0,163.0,17.0,2.0,1.0,0,8.0,8.0
75.0,3.0,21.0,1.0,630.0,6.0,0.0,1.0,1.0,1,22.0,22.0
59.0,1.0,20.0,1.0,4700.0,212.0,0.0,1.0,6.0,1,55.0,55.0
30.0,1.0,22.0,1.0,136.0,6.0,1.0,2.0,1.0,1,40.0,40.0
35.0,1.0,21.0,1.0,1006.0,53.0,0.0,1.0,1.0,1,40.0,40.0
37.0,1.0,16.0,5.0,6230.0,6.0,13.0,1.0,8.0,1,47.0,47.0
56.0,1.0,21.0,1.0,4850.0,6.0,0.0,1.0,1.0,1,55.0,55.0
33.0,1.0,22.0,1.0,1006.0,301.0,0.0,1.0,6.0,1,40.0,40.0
32.0,1.0,22.0,1.0,10.0,109.0,1.0,1.0,1.0,0,55.0,55.0
21.0,1.0,16.0,5.0,9620.0,6.0,16.0,1.0,1.0,0,40.0,40.0
71.0,1.0,19.0,2.0,3500.0,1.0,0.0,2.0,2.0,1,36.0,36.0
51.0,1.0,16.0,1.0,4740.0,6.0,1.0,1.0,9.0,0,40.0,40.0
32.0,1.0,21.0,1.0,2722.0,17.0,1.0,1.0,1.0,1,40.0,40.0
31.0,6.0,21.0,5.0,6355.0,46.0,0.0,1.0,1.0,0,16.0,16.0
30.0,1.0,24.0,1.0,1350.0,212.0,0.0,1.0,9.0,1,50.0,50.0
59.0,2.0,21.0,1.0,2545.0,54.0,1.0,2.0,1.0,0,35.0,35.0
29.0,1.0,20.0,5.0,4840.0,6.0,17.0,2.0,9.0,0,20.0,20.0
57.0,6.0,21.0,1.0,205.0,6.0,0.0,1.0,1.0,0,60.0,60.0
32.0,1.0,16.0,1.0,4510.0,6.0,1.0,2.0,1.0,0,8.0,8.0
50.0,1.0,12.0,3.0,8225.0,312.0,0.0,1.0,1.0,0,50.0,50.0
18.0,1.0,16.0,5.0,4020.0,29.0,2.0,1.0,2.0,0,28.0,28.0
29.0,1.0,21.0,5.0,4110.0,6.0,2.0,2.0,1.0,0,35.0,35.0
32.0,1.0,19.0,1.0,4720.0,6.0,1.0,2.0,1.0,0,20.0,20.0
49.0,1.0,16.0,1.0,9645.0,363.0,1.0,1.0,1.0,0,45.0,45.0
29.0,1.0,19.0,1.0,7640.0,6.0,1.0,1.0,8.0,0,50.0,50.0
46.0,7.0,16.0,1.0,6260.0,303.0,1.0,1.0,8.0,0,9.0,9.0
51.0,6.0,21.0,1.0,1545.0,233.0,0.0,1.0,6.0,0,30.0,30.0
57.0,1.0,19.0,1.0,5140.0,233.0,0.0,2.0,6.0,1,8.0,8.0
57.0,5.0,20.0,1.0,5000.0,247.0,0.0,1.0,6.0,1,40.0,40.0
52.0,1.0,20.0,1.0,3545.0,17.0,2.0,2.0,1.0,0,12.0,12.0
40.0,1.0,21.0,1.0,4760.0,30.0,0.0,2.0,1.0,0,30.0,30.0
31.0,4.0,21.0,5.0,1220.0,6.0,0.0,1.0,1.0,0,40.0,40.0
62.0,6.0,19.0,3.0,5410.0,6.0,0.0,2.0,1.0,0,30.0,30.0
65.0,7.0,21.0,1.0,340.0,6.0,0.0,1.0,1.0,1,40.0,40.0
