age,workclass,education,marital-status,occupation,relationship,race,hours-per-week,native-country,income,male,female
67.0,6.0,23.0,1.0,2100.0,55.0,0.0,1.0,1.0,0,10.0,10.0
35.0,1.0,21.0,5.0,1010.0,6.0,13.0,2.0,1.0,0,50.0,50.0
45.0,2.0,22.0,1.0,1105.0,233.0,0.0,2.0,6.0,1,40.0,40.0
25.0,1.0,16.0,5.0,4700.0,6.0,2.0,1.0,1.0,0,40.0,40.0
38.0,1.0,22.0,1.0,1450.0,9.0,0.0,1.0,1.0,1,60.0,60.0
61.0,3.0,21.0,1.0,2100.0,362.0,0.0,1.0,1.0,1,50.0,50.0
50.0,4.0,17.0,1.0,3802.0,12.0,1.0,1.0,1.0,1,40.0,40.0
64.0,6.0,9.0,1.0,9620.0,303.0,1.0,1.0,1.0,0,20.0,20.0
25.0,1.0,21.0,5.0,735.0,45.0,0.0,1.0,6.0,1,45.0,45.0
30.0,1.0,16.0,5.0,4700.0,6.0,13.0,1.0,1.0,0,50.0,50.0
77.0,6.0,16.0,3.0,4700.0,6.0,12.0,1.0,1.0,0,36.0,36.0
24.0,1.0,16.0,5.0,9645.0,6.0,12.0,1.0,8.0,0,40.0,40.0
36.0,1.0,19.0,1.0,540.0,6.0,1.0,2.0,8.0,0,50.0,50.0
58.0,1.0,14.0,1.0,4720.0,303.0,1.0,2.0,8.0,0,40.0,40.0
46.0,1.0,19.0,5.0,5710.0,6.0,0.0,2.0,6.0,0,40.0,40.0
53.0,1.0,9.0,1.0,7700.0,303.0,1.0,1.0,1.0,0,50.0,50.0
33.0,1.0,23.0,1.0,3090.0,6.0,1.0,1.0,6.0,1,45.0,45.0
62.0,5.0,18.0,1.0,5550.0,247.0,0.0,1.0,6.0,1,40.0,40.0
45.0,1.0,14.0,3.0,7750.0,6.0,5.0,2.0,1.0,0,40.0,40.0
55.0,1.0,19.0,1.0,410.0,36.0,0.0,2.0,1.0,1,40.0,40.0
61.0,1.0,21.0,1.0,600.0,31.0,0.0,1.0,1.0,1,45.0,45.0
56.0,2.0,21.0,1.0,120.0,31.0,0.0,1.0,1.0,1,50.0,50.0
37.0,1.0,19.0,1.0,4700.0,6.0,0.0,2.0,1.0,0,10.0,10.0
28.0,1.0,19.0,5.0,8990.0,6.0,0.0,2.0,8.0,0,46.0,46.0
69.0,6.0,16.0,1.0,9122.0,109.0,0.0,1.0,1.0,0,18.0,18.0
70.0,7.0,22.0,1.0,2805.0,26.0,1.0,2.0,2.0,1,32.0,32.0
55.0,3.0,21.0,1.0,440.0,6.0,0.0,2.0,1.0,1,40.0,40.0
61.0,6.0,19.0,1.0,2360.0,6.0,1.0,2.0,1.0,0,40.0,40.0
34.0,2.0,22.0,1.0,420.0,6.0,1.0,1.0,1.0,1,40.0,40.0
24.0,1.0,19.0,1.0,4760.0,6.0,0.0,2.0,1.0,0,30.0,30.0
39.0,1.0,21.0,1.0,630.0,6.0,0.0,2.0,1.0,1,40.0,40.0
20.0,1.0,16.0,5.0,6260.0,6.0,2.0,1.0,1.0,0,32.0,32.0
48.0,1.0,19.0,1.0,9142.0,247.0,9.0,1.0,6.0,0,40.0,40.0
30.0,6.0,22.0,5.0,6410.0,164.0,12.0,1.0,1.0,0,25.0,25.0
49.0,5.0,19.0,3.0,4700.0,6.0,0.0,1.0,8.0,1,40.0,40.0
27.0,1.0,16.0,5.0,9645.0,6.0,13.0,1.0,1.0,0,40.0,40.0
34.0,1.0,22.0,1.0,4720.0,6.0,0.0,2.0,1.0,0,37.0,37.0
60.0,1.0,18.0,1.0,4700.0,6.0,1.0,1.0,1.0,1,45.0,45.0
59.0,3.0,18.0,1.0,1555.0,6.0,1.0,1.0,1.0,1,50.0,50.0
53.0,1.0,23.0,1.0,3090.0,6.0,1.0,1.0,1.0,1,40.0,40.0
23.0,3.0,19.0,5.0,440.0,6.0,2.0,2.0,1.0,0,20.0,20.0
22.0,1.0,16.0,1.0,4160.0,303.0,1.0,2.0,8.0,0,40.0,40.0
36.0,3.0,24.0,1.0,230.0,48.0,1.0,1.0,8.0,1,60.0,60.0
46.0,1.0,1.0,1.0,6260.0,303.0,1.0,1.0,8.0,0,40.0,40.0
53.0,1.0,21.0,1.0,9130.0,313.0,0.0,1.0,8.0,0,40.0,40.0
55.0,4.0,17.0,3.0,5240.0,6.0,2.0,2.0,1.0,0,50.0,50.0
50.0,2.0,21.0,1.0,3255.0,233.0,0.0,2.0,6.0,1,40.0,40.0
48.0,1.0,20.0,1.0,5165.0,25.0,2.0,2.0,1.0,0,40.0,40.0
51.0,1.0,23.0,3.0,440.0,139.0,0.0,2.0,1.0,1,45.0,45.0
20.0,1.0,19.0,5.0,6260.0,16.0,2.0,1.0,1.0,0,25.0,25.0
58.0,1.0,18.0,1.0,5820.0,6.0,0.0,2.0,1.0,0,10.0,10.0
59.0,1.0,16.0,1.0,6260.0,6.0,2.0,1.0,1.0,0,40.0,40.0
60.0,1.0,21.0,1.0,4720.0,217.0,1.0,2.0,6.0,0,18.0,18.0
53.0,1.0,21.0,5.0,710.0,6.0,0.0,2.0,1.0,0,15.0,15.0
18.0,1.0,16.0,5.0,4020.0,6.0,2.0,2.0,1.0,0,10.0,10.0
51.0,7.0,19.0,1.0,410.0,6.0,0.0,1.0,1.0,0,40.0,40.0
42.0,6.0,16.0,1.0,310.0,217.0,1.0,1.0,6.0,1,60.0,60.0
25.0,1.0,16.0,5.0,3602.0,6.0,2.0,2.0,1.0,0,40.0,40.0
28.0,1.0,21.0,5.0,705.0,6.0,0.0,1.0,8.0,1,40.0,40.0
47.0,1.0,21.0,5.0,52.0,36.0,13.0,2.0,1.0,1,50.0,50.0
45.0,1.0,19.0,1.0,150.0,6.0,0.0,1.0,6.0,0,40.0,40.0
29.0,1.0,19.0,1.0,20.0,200.0,1.0,1.0,1.0,1,40.0,40.0
50.0,1.0,16.0,1.0,4900.0,6.0,0.0,2.0,1.0,0,18.0,18.0
37.0,1.0,16.0,5.0,4220.0,6.0,11.0,1.0,9.0,0,40.0,40.0
44.0,6.0,19.0,1.0,4521.0,247.0,1.0,2.0,6.0,0,40.0,40.0
39.0,5.0,21.0,1.0,10.0,6.0,1.0,1.0,8.0,0,40.0,40.0
39.0,1.0,18.0,1.0,5240.0,6.0,1.0,2.0,1.0,0,40.0,40.0
39.0,1.0,9.0,5.0,6050.0,303.0,0.0,2.0,8.0,0,40.0,40.0
55.0,6.0,21.0,1.0,4920.0,15.0,0.0,2.0,6.0,1,30.0,30.0
48.0,1.0,15.0,1.0,4622.0,6.0,1.0,1.0,1.0,1,50.0,50.0
22.0,1.0,19.0,5.0,4150.0,6.0,2.0,2.0,1.0,0,40.0,40.0
58.0,1.0,19.0,1.0,5940.0,301.0,0.0,2.0,1.0,0,50.0,50.0
52.0,1.0,18.0,1.0,5120.0,6.0,1.0,2.0,1.0,0,40.0,40.0
43.0,6.0,20.0,5.0,4920.0,6.0,0.0,1.0,1.0,1,50.0,50.0
51.0,1.0,1.0,3.0,4210.0,303.0,0.0,1.0,1.0,0,32.0,32.0
31.0,3.0,16.0,5.0,4220.0,416.0,13.0,1.0,2.0,0,40.0,40.0
49.0,4.0,16.0,4.0,5860.0,6.0,0.0,2.0,1.0,0,40.0,40.0
24.0,1.0,20.0,5.0,4700.0,6.0,2.0,1.0,1.0,0,40.0,40.0
66.0,1.0,18.0,3.0,630.0,6.0,0.0,2.0,1.0,0,10.0,10.0
33.0,1.0,21.0,5.0,440.0,303.0,13.0,1.0,1.0,1,40.0,40.0
53.0,1.0,22.0,3.0,4700.0,17.0,0.0,1.0,1.0,1,50.0,50.0
66.0,1.0,17.0,5.0,3300.0,6.0,0.0,2.0,8.0,1,32.0,32.0
44.0,1.0,7.0,5.0,4710.0,303.0,0.0,1.0,8.0,0,40.0,40.0
56.0,2.0,19.0,4.0,3030.0,303.0,0.0,2.0,1.0,0,40.0,40.0
65.0,1.0,17.0,1.0,1545.0,6.0,0.0,1.0,1.0,1,40.0,40.0
54.0,1.0,16.0,1.0,4760.0,303.0,1.0,2.0,8.0,0,40.0,40.0
26.0,1.0,18.0,5.0,5740.0,6.0,0.0,2.0,8.0,0,30.0,30.0
38.0,7.0,19.0,1.0,4920.0,6.0,0.0,2.0,1.0,0,40.0,40.0
59.0,8.0,14.0,3.0,6050.0,6.0,5.0,1.0,1.0,0,4.0,4.0
22.0,1.0,16.0,5.0,4030.0,6.0,2.0,1.0,1.0,0,30.0,30.0
50.0,1.0,22.0,1.0,1108.0,6.0,1.0,1.0,1.0,1,45.0,45.0
49.0,1.0,1.0,5.0,7800.0,6.0,0.0,1.0,1.0,0,40.0,40.0
40.0,1.0,19.0,1.0,3930.0,6.0,1.0,1.0,1.0,0,32.0,32.0
27.0,1.0,21.0,5.0,4110.0,36.0,15.0,2.0,1.0,0,50.0,50.0
32.0,2.0,16.0,5.0,4010.0,6.0,2.0,2.0,2.0,0,23.0,23.0
39.0,6.0,21.0,1.0,710.0,6.0,1.0,1.0,8.0,1,40.0,40.0
55.0,1.0,24.0,3.0,540.0,215.0,13.0,2.0,6.0,1,40.0,40.0
48.0,4.0,23.0,1.0,3090.0,6.0,0.0,1.0,1.0,1,40.0,40.0
36.0,1.0,16.0,1.0,9130.0,6.0,9.0,1.0,8.0,0,40.0,40.0
46.0,4.0,18.0,1.0,4600.0,6.0,0.0,2.0,1.0,0,45.0,45.0
34.0,1.0,17.0,5.0,4525.0,6.0,2.0,2.0,1.0,0,24.0,24.0
48.0,1.0,16.0,1.0,9130.0,6.0,0.0,1.0,6.0,1,60.0,60.0
52.0,1.0,1.0,3.0,4230.0,6.0,13.0,2.0,6.0,0,40.0,40.0
17.0,1.0,14.0,5.0,4720.0,6.0,0.0,1.0,1.0,0,20.0,20.0
35.0,1.0,16.0,1.0,5522.0,303.0,9.0,2.0,1.0,0,40.0,40.0
23.0,1.0,19.0,5.0,5860.0,6.0,2.0,2.0,1.0,0,40.0,40.0
55.0,1.0,22.0,4.0,3421.0,233.0,0.0,2.0,6.0,1,40.0,40.0
59.0,6.0,21.0,1.0,8990.0,200.0,1.0,1.0,9.0,0,8.0,8.0
48.0,1.0,22.0,5.0,2700.0,36.0,0.0,1.0,1.0,0,50.0,50.0
70.0,1.0,16.0,3.0,4230.0,217.0,0.0,2.0,6.0,0,20.0,20.0
52.0,3.0,19.0,1.0,3802.0,303.0,0.0,1.0,1.0,0,40.0,40.0
56.0,1.0,20.0,5.0,5860.0,6.0,0.0,2.0,1.0,0,40.0,40.0
21.0,1.0,19.0,5.0,4850.0,6.0,0.0,1.0,1.0,0,40.0,40.0
50.0,1.0,16.0,1.0,4700.0,40.0,1.0,1.0,1.0,0,45.0,45.0
33.0,1.0,16.0,1.0,3930.0,6.0,9.0,1.0,1.0,0,35.0,35.0
32.0,3.0,16.0,1.0,230.0,6.0,5.0,2.0,8.0,0,17.0,17.0
53.0,4.0,24.0,1.0,2205.0,47.0,12.0,2.0,1.0,1,75.0,75.0
44.0,2.0,24.0,3.0,1760.0,6.0,0.0,2.0,1.0,1,40.0,40.0
35.0,4.0,18.0,1.0,1220.0,242.0,1.0,2.0,6.0,0,40.0,40.0
56.0,6.0,19.0,1.0,6230.0,303.0,0.0,1.0,1.0,0,24.0,24.0
39.0,6.0,21.0,1.0,2810.0,6.0,0.0,1.0,1.0,0,60.0,60.0
33.0,1.0,16.0,5.0,4700.0,6.0,0.0,1.0,1.0,0,40.0,40.0
32.0,1.0,18.0,1.0,4110.0,6.0,2.0,1.0,1.0,0,25.0,25.0
31.0,1.0,16.0,1.0,120.0,6.0,1.0,2.0,8.0,0,40.0,40.0
27.0,1.0,22.0,5.0,800.0,6.0,13.0,1.0,1.0,1,48.0,48.0
72.0,7.0,22.0,1.0,850.0,6.0,0.0,1.0,1.0,1,35.0,35.0
52.0,6.0,24.0,3.0,800.0,139.0,0.0,2.0,6.0,1,20.0,20.0
35.0,1.0,21.0,1.0,5820.0,235.0,1.0,1.0,6.0,1,40.0,40.0
24.0,1.0,16.0,1.0,4010.0,312.0,1.0,2.0,8.0,0,40.0,40.0
42.0,3.0,18.0,1.0,2002.0,303.0,1.0,1.0,8.0,0,40.0,40.0
64.0,2.0,22.0,5.0,5250.0,17.0,0.0,2.0,1.0,0,50.0,50.0
43.0,1.0,18.0,1.0,3500.0,303.0,0.0,2.0,1.0,1,73.0,73.0
39.0,3.0,16.0,1.0,5120.0,6.0,0.0,2.0,1.0,0,45.0,45.0
35.0,1.0,21.0,1.0,120.0,215.0,0.0,1.0,6.0,0,40.0,40.0
58.0,1.0,18.0,1.0,9130.0,6.0,0.0,1.0,8.0,0,40.0,40.0
67.0,1.0,19.0,1.0,800.0,6.0,0.0,1.0,1.0,1,40.0,40.0
45.0,5.0,24.0,1.0,1760.0,449.0,1.0,1.0,1.0,1,50.0,50.0
26.0,1.0,9.0,5.0,6260.0,303.0,12.0,1.0,8.0,0,40.0,40.0
24.0,1.0,16.0,5.0,5240.0,54.0,0.0,1.0,1.0,0,42.0,42.0
54.0,1.0,21.0,1.0,3255.0,6.0,0.0,2.0,1.0,1,28.0,28.0
19.0,5.0,20.0,5.0,9830.0,18.0,17.0,2.0,1.0,0,23.0,23.0
59.0,1.0,18.0,3.0,220.0,6.0,13.0,1.0,1.0,1,40.0,40.0
44.0,1.0,16.0,1.0,6230.0,303.0,9.0,1.0,1.0,0,40.0,40.0
28.0,1.0,13.0,1.0,3640.0,312.0,1.0,2.0,1.0,0,40.0,40.0
34.0,4.0,22.0,1.0,230.0,6.0,1.0,1.0,1.0,1,50.0,50.0
29.0,2.0,24.0,1.0,3050.0,6.0,1.0,2.0,1.0,1,24.0,24.0
65.0,1.0,23.0,1.0,3090.0,6.0,0.0,1.0,1.0,1,60.0,60.0
41.0,1.0,20.0,5.0,4020.0,6.0,0.0,1.0,1.0,1,45.0,45.0
29.0,1.0,21.0,5.0,1021.0,6.0,0.0,1.0,1.0,0,40.0,40.0
43.0,2.0,6.0,1.0,9130.0,6.0,1.0,2.0,6.0,0,20.0,20.0
40.0,1.0,12.0,1.0,6410.0,303.0,0.0,1.0,8.0,1,40.0,40.0
63.0,5.0,1.0,1.0,5400.0,6.0,1.0,2.0,1.0,1,43.0,43.0
52.0,1.0,14.0,5.0,8990.0,6.0,13.0,1.0,2.0,0,40.0,40.0
38.0,1.0,17.0,5.0,3640.0,6.0,0.0,2.0,1.0,0,40.0,40.0
36.0,1.0,20.0,1.0,4760.0,313.0,9.0,1.0,1.0,0,40.0,40.0
65.0,1.0,21.0,1.0,5240.0,370.0,1.0,2.0,1.0,0,40.0,40.0
46.0,4.0,19.0,1.0,3710.0,6.0,0.0,1.0,1.0,1,40.0,40.0
63.0,1.0,18.0,1.0,4760.0,6.0,1.0,1.0,1.0,0,30.0,30.0
73.0,1.0,21.0,1.0,440.0,6.0,1.0,2.0,1.0,0,16.0,16.0
60.0,6.0,16.0,1.0,205.0,6.0,0.0,1.0,1.0,1,60.0,60.0
46.0,3.0,1.0,1.0,8350.0,217.0,1.0,1.0,6.0,0,40.0,40.0
44.0,1.0,21.0,1.0,1006.0,6.0,0.0,1.0,1.0,1,40.0,40.0
24.0,1.0,18.0,5.0,5710.0,6.0,15.0,2.0,1.0,0,40.0,40.0
32.0,1.0,21.0,1.0,5860.0,6.0,0.0,2.0,1.0,1,40.0,40.0
55.0,1.0,18.0,1.0,850.0,49.0,0.0,1.0,1.0,1,35.0,35.0
67.0,7.0,21.0,1.0,9142.0,6.0,0.0,1.0,1.0,1,40.0,40.0
48.0,4.0,19.0,1.0,3870.0,42.0,0.0,1.0,1.0,1,40.0,40.0
57.0,1.0,19.0,1.0,8030.0,360.0,0.0,1.0,1.0,1,40.0,40.0
51.0,1.0,21.0,1.0,4710.0,207.0,0.0,1.0,6.0,1,40.0,40.0
19.0,2.0,19.0,5.0,5320.0,6.0,17.0,2.0,1.0,0,8.0,8.0
60.0,6.0,22.0,1.0,2350.0,6.0,1.0,2.0,1.0,1,10.0,10.0
68.0,1.0,12.0,1.0,4000.0,207.0,0.0,1.0,6.0,0,40.0,40.0
56.0,1.0,11.0,1.0,9640.0,372.0,0.0,1.0,8.0,0,45.0,45.0
49.0,1.0,21.0,1.0,2545.0,233.0,0.0,1.0,6.0,0,40.0,40.0
37.0,4.0,21.0,5.0,5740.0,6.0,0.0,2.0,1.0,0,40.0,40.0
21.0,5.0,16.0,5.0,9825.0,5.0,17.0,1.0,9.0,0,70.0,70.0
40.0,1.0,21.0,1.0,800.0,200.0,0.0,1.0,9.0,1,40.0,40.0
67.0,1.0,1.0,1.0,5510.0,233.0,0.0,1.0,6.0,0,40.0,40.0
53.0,2.0,20.0,3.0,3255.0,15.0,5.0,2.0,6.0,1,50.0,50.0
30.0,1.0,21.0,5.0,520.0,45.0,13.0,2.0,2.0,1,55.0,55.0
66.0,6.0,16.0,1.0,4750.0,239.0,8.0,1.0,1.0,1,40.0,40.0
50.0,1.0,23.0,1.0,3090.0,6.0,0.0,1.0,1.0,1,60.0,60.0
38.0,7.0,19.0,1.0,810.0,6.0,0.0,1.0,1.0,1,50.0,50.0
32.0,1.0,22.0,1.0,1021.0,210.0,0.0,1.0,6.0,1,40.0,40.0
18.0,1.0,16.0,5.0,4760.0,6.0,2.0,2.0,1.0,0,20.0,20.0
33.0,3.0,19.0,5.0,5860.0,6.0,0.0,2.0,9.0,0,40.0,40.0
51.0,3.0,21.0,5.0,2310.0,6.0,0.0,2.0,1.0,1,40.0,40.0
17.0,3.0,13.0,5.0,3960.0,6.0,2.0,1.0,1.0,0,10.0,10.0
38.0,5.0,21.0,1.0,1021.0,207.0,0.0,1.0,6.0,1,40.0,40.0
33.0,1.0,22.0,1.0,800.0,42.0,0.0,2.0,1.0,1,40.0,40.0
20.0,2.0,18.0,5.0,725.0,37.0,17.0,2.0,1.0,0,7.0,7.0
56.0,3.0,16.0,4.0,5740.0,370.0,0.0,2.0,9.0,1,40.0,40.0
68.0,7.0,21.0,1.0,500.0,6.0,0.0,1.0,1.0,1,30.0,30.0
44.0,1.0,17.0,1.0,6230.0,303.0,1.0,1.0,8.0,0,40.0,40.0
61.0,5.0,18.0,1.0,5240.0,48.0,0.0,2.0,2.0,1,40.0,40.0
33.0,1.0,18.0,4.0,5040.0,48.0,12.0,2.0,1.0,1,60.0,60.0
54.0,1.0,14.0,2.0,7700.0,6.0,0.0,1.0,1.0,0,50.0,50.0
32.0,1.0,16.0,5.0,4220.0,303.0,2.0,1.0,1.0,0,25.0,25.0
20.0,1.0,19.0,5.0,5240.0,6.0,2.0,2.0,9.0,0,6.0,6.0
40.0,1.0,16.0,1.0,4720.0,303.0,0.0,2.0,8.0,0,20.0,20.0
29.0,1.0,21.0,1.0,2100.0,6.0,0.0,2.0,2.0,1,48.0,48.0
65.0,1.0,22.0,3.0,2722.0,303.0,0.0,2.0,1.0,1,40.0,40.0
32.0,2.0,21.0,1.0,420.0,209.0,0.0,1.0,6.0,0,40.0,40.0
54.0,6.0,12.0,1.0,4950.0,303.0,0.0,2.0,8.0,0,50.0,50.0
27.0,1.0,13.0,1.0,4251.0,303.0,16.0,1.0,1.0,0,72.0,72.0
61.0,1.0,16.0,1.0,220.0,6.0,0.0,1.0,1.0,1,45.0,45.0
34.0,6.0,16.0,2.0,9142.0,12.0,11.0,1.0,1.0,0,40.0,40.0
59.0,2.0,21.0,1.0,350.0,17.0,0.0,2.0,1.0,1,40.0,40.0
21.0,2.0,19.0,5.0,5310.0,11.0,17.0,1.0,2.0,0,10.0,10.0
28.0,1.0,16.0,1.0,8140.0,6.0,0.0,1.0,1.0,1,60.0,60.0
55.0,6.0,16.0,1.0,9130.0,12.0,1.0,1.0,1.0,0,70.0,70.0
35.0,1.0,21.0,5.0,750.0,6.0,0.0,1.0,1.0,1,40.0,40.0
86.0,1.0,16.0,3.0,4965.0,6.0,13.0,1.0,1.0,0,16.0,16.0
38.0,3.0,22.0,1.0,2825.0,6.0,1.0,1.0,2.0,1,40.0,40.0
61.0,1.0,22.0,1.0,9030.0,15.0,1.0,1.0,7.0,1,30.0,30.0
54.0,1.0,20.0,1.0,4700.0,6.0,1.0,1.0,1.0,1,40.0,40.0
35.0,1.0,19.0,1.0,9620.0,207.0,1.0,2.0,6.0,0,40.0,40.0
60.0,1.0,16.0,1.0,7855.0,303.0,0.0,1.0,1.0,0,40.0,40.0
53.0,1.0,1.0,2.0,9620.0,233.0,0.0,1.0,6.0,0,35.0,35.0
65.0,1.0,17.0,1.0,6050.0,303.0,0.0,1.0,1.0,0,40.0,40.0
56.0,1.0,1.0,1.0,9645.0,303.0,0.0,2.0,1.0,0,5.0,5.0
49.0,3.0,21.0,1.0,440.0,6.0,1.0,2.0,1.0,1,40.0,40.0
52.0,6.0,19.0,1.0,5240.0,72.0,0.0,1.0,9.0,1,40.0,40.0
29.0,1.0,21.0,3.0,4760.0,6.0,2.0,1.0,1.0,0,50.0,50.0
25.0,6.0,19.0,5.0,4510.0,6.0,13.0,2.0,1.0,0,38.0,38.0
19.0,1.0,16.0,5.0,5240.0,6.0,2.0,2.0,1.0,0,16.0,16.0
50.0,1.0,19.0,1.0,5000.0,44.0,1.0,1.0,1.0,0,40.0,40.0
63.0,1.0,16.0,1.0,7700.0,303.0,0.0,1.0,9.0,0,40.0,40.0
57.0,1.0,16.0,1.0,7020.0,501.0,1.0,1.0,1.0,1,40.0,40.0
59.0,1.0,19.0,1.0,9620.0,6.0,0.0,1.0,1.0,0,48.0,48.0
46.0,2.0,22.0,1.0,630.0,218.0,0.0,2.0,1.0,0,20.0,20.0
55.0,1.0,14.0,4.0,9620.0,6.0,2.0,1.0,2.0,0,40.0,40.0
27.0,1.0,16.0,1.0,8025.0,303.0,1.0,1.0,1.0,0,56.0,56.0
79.0,1.0,16.0,3.0,410.0,30.0,16.0,1.0,1.0,0,18.0,18.0
56.0,1.0,21.0,1.0,3601.0,233.0,1.0,2.0,6.0,0,40.0,40.0
41.0,3.0,18.0,1.0,3870.0,6.0,0.0,2.0,1.0,1,40.0,40.0
57.0,1.0,20.0,1.0,2850.0,301.0,0.0,2.0,1.0,1,40.0,40.0
36.0,3.0,21.0,1.0,3802.0,6.0,0.0,1.0,8.0,1,40.0,40.0
49.0,1.0,21.0,1.0,630.0,6.0,1.0,2.0,8.0,1,40.0,40.0
34.0,1.0,21.0,1.0,1430.0,233.0,1.0,2.0,6.0,1,40.0,40.0
56.0,7.0,21.0,1.0,20.0,217.0,1.0,2.0,6.0,0,24.0,24.0
28.0,1.0,21.0,1.0,5310.0,36.0,0.0,2.0,1.0,0,9.0,9.0
76.0,6.0,21.0,3.0,4251.0,138.0,0.0,1.0,1.0,0,12.0,12.0
58.0,1.0,19.0,3.0,910.0,6.0,0.0,2.0,1.0,0,40.0,40.0
25.0,6.0,21.0,5.0,4251.0,313.0,0.0,1.0,1.0,0,37.0,37.0
21.0,7.0,22.0,1.0,1305.0,6.0,1.0,1.0,1.0,1,55.0,55.0
36.0,1.0,23.0,5.0,2100.0,42.0,0.0,1.0,1.0,1,45.0,45.0
23.0,1.0,21.0,5.0,2400.0,11.0,0.0,2.0,1.0,0,40.0,40.0
58.0,7.0,13.0,1.0,4950.0,247.0,1.0,2.0,6.0,0,40.0,40.0
42.0,1.0,19.0,5.0,9141.0,6.0,2.0,1.0,1.0,0,50.0,50.0
27.0,1.0,21.0,5.0,150.0,6.0,0.0,2.0,1.0,0,45.0,45.0
28.0,1.0,21.0,1.0,350.0,207.0,1.0,2.0,6.0,1,40.0,40.0
55.0,1.0,9.0,1.0,7700.0,303.0,0.0,2.0,1.0,0,40.0,40.0
43.0,3.0,22.0,5.0,710.0,6.0,0.0,2.0,1.0,1,40.0,40.0
30.0,3.0,16.0,5.0,3602.0,6.0,7.0,2.0,1.0,0,20.0,20.0
69.0,3.0,18.0,3.0,5860.0,6.0,0.0,2.0,1.0,1,40.0,40.0
65.0,1.0,21.0,1.0,2145.0,6.0,0.0,2.0,9.0,1,40.0,40.0
58.0,1.0,21.0,1.0,4930.0,6.0,0.0,1.0,1.0,1,40.0,40.0
46.0,1.0,14.0,1.0,4220.0,303.0,0.0,1.0,1.0,0,40.0,40.0
18.0,1.0,14.0,5.0,4220.0,6.0,16.0,1.0,1.0,0,25.0,25.0
37.0,1.0,9.0,1.0,6050.0,303.0,11.0,1.0,8.0,0,60.0,60.0
52.0,7.0,24.0,1.0,3010.0,6.0,1.0,2.0,6.0,1,50.0,50.0
55.0,1.0,16.0,5.0,9640.0,303.0,5.0,2.0,1.0,0,58.0,58.0
20.0,5.0,16.0,5.0,9825.0,247.0,17.0,1.0,6.0,0,75.0,75.0
40.0,1.0,19.0,3.0,4220.0,247.0,0.0,2.0,6.0,0,15.0,15.0
50.0,3.0,21.0,1.0,2310.0,301.0,1.0,1.0,1.0,1,70.0,70.0
69.0,1.0,19.0,2.0,2300.0,6.0,0.0,2.0,1.0,0,20.0,20.0
60.0,2.0,16.0,5.0,20.0,6.0,2.0,1.0,1.0,1,40.0,40.0
56.0,1.0,20.0,5.0,5000.0,6.0,0.0,2.0,1.0,1,50.0,50.0
48.0,1.0,21.0,1.0,440.0,209.0,1.0,2.0,6.0,0,10.0,10.0
24.0,6.0,20.0,5.0,4350.0,6.0,7.0,2.0,1.0,0,12.0,12.0
56.0,7.0,21.0,5.0,1006.0,6.0,0.0,1.0,6.0,1,30.0,30.0
18.0,1.0,16.0,5.0,4020.0,6.0,17.0,1.0,1.0,0,25.0,25.0
42.0,6.0,22.0,5.0,2600.0,11.0,0.0,1.0,1.0,1,45.0,45.0
67.0,2.0,21.0,1.0,3422.0,233.0,0.0,1.0,6.0,0,16.0,16.0
25.0,1.0,18.0,5.0,4020.0,6.0,0.0,1.0,1.0,0,20.0,20.0
36.0,1.0,21.0,1.0,8740.0,233.0,1.0,1.0,6.0,1,60.0,60.0
29.0,5.0,19.0,1.0,9825.0,5.0,1.0,2.0,1.0,1,45.0,45.0
36.0,2.0,19.0,1.0,3323.0,6.0,1.0,1.0,1.0,1,40.0,40.0
52.0,1.0,16.0,5.0,4760.0,17.0,2.0,2.0,1.0,0,30.0,30.0
42.0,2.0,19.0,1.0,5860.0,6.0,0.0,2.0,1.0,0,40.0,40.0
31.0,1.0,20.0,5.0,9130.0,312.0,0.0,1.0,1.0,1,40.0,40.0
35.0,5.0,22.0,1.0,565.0,17.0,1.0,2.0,1.0,1,50.0,50.0
56.0,1.0,20.0,1.0,8140.0,6.0,0.0,1.0,9.0,0,38.0,38.0
63.0,1.0,5.0,1.0,7750.0,303.0,1.0,2.0,1.0,0,40.0,40.0
24.0,2.0,19.0,1.0,5400.0,6.0,0.0,2.0,1.0,0,40.0,40.0
29.0,2.0,19.0,5.0,420.0,6.0,2.0,1.0,1.0,0,40.0,40.0
37.0,1.0,21.0,1.0,335.0,6.0,1.0,2.0,1.0,1,40.0,40.0
54.0,7.0,19.0,1.0,710.0,301.0,0.0,1.0,1.0,1,50.0,50.0
24.0,1.0,21.0,5.0,4820.0,6.0,2.0,1.0,1.0,0,45.0,45.0
23.0,2.0,21.0,5.0,2545.0,238.0,13.0,2.0,6.0,0,38.0,38.0
24.0,2.0,21.0,5.0,5740.0,6.0,2.0,2.0,1.0,0,45.0,45.0
25.0,1.0,21.0,5.0,52.0,6.0,0.0,1.0,1.0,0,45.0,45.0
52.0,3.0,19.0,3.0,5740.0,303.0,0.0,2.0,1.0,1,40.0,40.0
31.0,2.0,21.0,1.0,1031.0,6.0,0.0,1.0,1.0,1,41.0,41.0
52.0,1.0,24.0,5.0,1700.0,36.0,0.0,1.0,1.0,1,40.0,40.0
27.0,1.0,21.0,5.0,600.0,212.0,0.0,2.0,1.0,0,40.0,40.0
41.0,1.0,18.0,1.0,136.0,6.0,0.0,1.0,8.0,1,40.0,40.0
